alpha,delta,u,g,r,i,z,redshift,label
0.28265181280138196,-0.327264994648141,-1.2200939595541898,-1.2078229411464554,-1.0243711271565334,-0.9109657617840408,-0.8167570534368438,-0.7047632986647802,0
0.16354902420628242,0.3020098948784727,1.6541487828714643,0.27181285730917243,-0.04140641237339112,-0.43415835277042303,-0.44842412866009157,-0.13383066308590205,0
-1.824521275907588,0.0029420160804435208,1.6939774690630405,0.3490494643673173,-0.111533532381291,-0.17080496056832387,-0.22844626340652938,-0.3491267704337331,0
-1.7798434802670806,-0.061693715295352496,0.8216020529430486,1.5081724736451667,1.4965369721642634,1.1816637071510965,0.5352096938522926,0.2768110092229185,0
-0.25874302345939504,-0.2573592533658735,0.5651259486508846,0.9651813693569342,1.4409696190648322,1.4831296236516336,1.4076069278156669,0.31293472878959316,0
0.7349120442887502,-0.34428107708634803,1.4425889057493466,0.566102675489056,0.1918084111815722,0.058063505500698644,0.0996278319523409,-0.15910198074400927,0
0.4784765167308966,1.767663887810917,-0.4700374373264846,-0.04132748042643739,0.20148260332645124,0.16114301512420387,0.08816410905695997,-0.021652389668837747,0
1.2957730222638288,-1.778446078471797,-1.6974911942549011,-1.6541775412017063,-1.4644822314936945,-1.2654526075823436,-1.1238388428026909,-0.7894830575455665,2
1.8143192697469719,-1.1870132760672778,-0.9543989108141556,-0.9956601718662614,-0.9396249885065365,-0.896677118853717,-0.8774932832290537,-0.6407923377358442,0
-1.83189144023853,-0.7460002430802286,0.26294202427419533,-0.21990954273850785,-0.6166653345919741,-0.6999168766715004,-0.7514828642359007,-0.36981556679073146,0
-0.1755540873746451,-0.09019105088336594,0.3646839495411554,0.7383129384509094,1.1323327251242308,1.4500661701538844,1.4455345361906597,-0.7901106179896272,2
0.15502925377146692,1.4948005040960763,-1.0548911865925217,-1.4139768927176286,-1.6774598947544956,-1.7232577704068857,-1.7239132458140016,-0.5461716219239887,0
-1.802689593830019,-0.7466893059753036,-0.8958121408400784,-1.3635813064788769,-1.6098590532075918,-1.7222968549054034,-1.804838302501926,-0.6962404890335185,0
-1.5344274662897215,-0.6196447597212635,0.2974118932638014,0.5731317659192815,1.035542324984284,1.2344060278123363,1.1253707491278144,1.4960129695661997,1
1.749306248257062,-0.19999629707154815,0.08697714539653595,0.20121292809617322,0.4170511833031152,0.6211315599166114,0.6830724809707951,-0.790680121085847,2
-0.020158922138219938,0.9242981863871069,1.0327394507006955,0.866989930255579,0.7327498065877783,0.5520252462774656,0.39663784108433847,-0.00761445958003462,0
-0.2193937915752116,-0.34570883667959684,-1.36088631955186,-1.4769198713642757,-1.4994623004184435,-1.4857126353718153,-1.457492025414693,-0.6784365314542035,0
0.41122169825634924,1.6697121918564561,-0.684132190635427,-1.0680063370828599,-1.1647815762882583,-1.1546175432604848,-1.1779209076763586,-0.6465734763927717,0
-0.35576532516552295,0.38770593273884374,0.31826013811262943,0.45705612325295686,0.7787506979671062,1.0546579701297374,1.0923488898891953,-0.6040684183769045,0
-0.2700194973854008,-1.0717413604426398,-0.6194127991497168,-0.5087153950419149,-0.23049485394012786,0.00027779992931129856,0.14639936870121237,-0.7893523211987643,2
0.2517947186454654,-1.02598054932479,0.5428724040212902,0.7547746463949678,0.7645949201515472,0.5076809859457477,0.3863057788893914,0.190173992566513,0
-0.23463319261397797,0.0023403542933603263,-2.102115246637729,-2.5717509837342694,-2.79413961276954,-2.9050701194192676,-2.916864689781873,-0.7365976872628582,0
-0.6389318491708836,1.1158818408526054,1.7481393235881872,0.9478318279391353,0.5161254684483118,0.4518967138449024,0.49531299585854527,-0.22693319422449496,0
0.005268679957153344,0.6833457564553317,1.7812172342506432,0.9373347912882762,0.6519035093146721,0.2941473666666518,0.1731122195349222,0.028080017056173644,0
0.3374708937653731,-0.07080654913611274,1.6747791173112498,0.7304499712773934,0.4139000683784176,0.24962684372815183,0.13959808789161351,-0.13561796429461853,0
0.47633779655689695,1.8457984554863522,-0.7044556716420712,-0.28831196147506505,-0.34309469391594305,-0.18097701874673766,-0.12922791149611346,-0.23220708317119376,0
1.6932009268354673,-0.5264819477561016,-1.097517130892016,-1.4396063396805916,-1.577830797921703,-1.6126956288310101,-1.6480014460289931,-0.6172386772721842,0
-0.7274244629322304,0.8055940126269171,-1.5059612861599008,-1.7195387624039025,-1.7127092897411857,-1.635012749205672,-1.5232358538063158,-0.7893910500568766,2
-0.3716869248870227,-0.25265392876825593,0.44575996315868843,0.9304871916786498,1.0610852086986595,1.1895670950035244,1.1997321737532298,0.19907430565779777,0
1.7844367390204865,-0.4790519222138272,2.0071458569159697,0.7475640651441434,0.5176067617889804,0.23314344704888065,0.27293600992006667,-0.08427812436624733,0
-0.24690660716402157,-0.37042444823842086,0.1005676394788789,0.7641238762344713,1.1371267290267606,1.1623999099971203,1.2468262338017264,0.4466798889404166,0
0.47479050469062606,0.9107321974708024,1.0381293979611008,0.43955452195844047,-0.023587800115449097,-0.16493143563914534,-0.21103000522687396,-0.23787251405638257,0
-0.5520693416939267,-0.7274223145447077,0.8354326931904579,0.4377248982805099,-0.034177700870925316,-0.09838377274359154,-0.19330254035459934,-0.33540004489688086,0
-0.2573807547004951,1.1358946526900313,1.4159593643340764,0.4827934836768158,0.6960568239090917,0.9788764209950856,1.0626258215923365,-0.7896245170278576,2
0.5351847918744376,1.1680826574996928,0.017788366949846247,0.7333194883057819,1.2371059497400754,1.3267050889695078,1.374777450896122,1.6901771910804217,1
0.7928419868186678,0.49262672472149865,0.49964609430912754,0.8277830078488879,0.47538720831928855,0.26831068004691555,0.16878927565926907,-0.10464200671966692,0
0.41472094550947247,-0.5165332430688538,0.6203062008019672,-0.11396795508184603,-0.16649220858073815,-0.07663524142305973,-0.017323643133851586,-0.7894723721220368,2
-0.4797064122093798,-0.24025026966415808,0.6041052289623149,0.15643374698136425,-0.23667858032226638,-0.3015576994564093,-0.3212311242349851,-0.3394884775613238,0
0.6315585634062351,1.047958711324163,0.749687170807722,1.8565367460489164,0.0935905829133445,-0.27847866974921165,-0.2907498432688372,0.06215650421126872,0
1.7481077595302894,-0.24268142876179558,1.8886381716063305,1.357118154176376,1.2476204391982075,0.8854174381674873,0.6709920029936798,0.20637568540573203,0
-0.4034125788174807,0.022960316887872263,0.2960599592974941,0.1534366958628247,-0.25738436796420155,-0.33938592922778005,-0.38189945438516965,-0.267450381754331,0
-1.621937458779149,-1.2393165517299292,-0.8129839496477916,-0.2751219934591031,0.09873471069639626,0.38003274329321807,0.5543856844211201,1.0087708330431704,1
-1.619747602087411,-0.5690249471526538,-0.34711373087032327,-0.3710031034658051,0.028580658082301508,0.39147844095288675,0.5383387356889885,3.377857298598277,1
1.6068106189952813,-0.16974230990747646,1.0377202600502446,0.33922443426840637,0.7411527797203015,1.0255291528865789,1.1478228974243945,-0.7908021649548445,2
1.8579103069758267,-0.08125529593623225,1.71439434024499,0.761921460600716,0.5067906271414756,0.25547762509516597,0.13046558603912364,-0.0833239465329525,0
-1.6644639480389267,-1.0658330817894497,0.19188099517021937,0.6312235439828918,1.2558187245236563,1.5571542326090166,1.3895795728577789,0.04100528805086455,0
-1.51959355939654,-1.1850482897384713,-1.0235876892608438,-0.8945403538487547,-0.6615350565111554,-0.4646972708678288,-0.28709457920644005,-0.7902399189568438,2
0.5513628467242596,-0.4112868030242118,1.4566241149521841,0.6699497609728604,0.3665148410407196,0.23171628852301002,0.12765340919854892,-0.09368116304872366,0
-1.6602083558217153,-1.213829403493094,-0.12440484567738383,-0.45007914451650727,-0.7643745200022702,-0.782982051589576,-0.842655108566241,-0.7894609214561106,0
0.4667978006377182,-0.7621812830818714,-1.3444896730591909,-1.2427819973196668,-1.0104254236692873,-0.8194513535215713,-0.6589299938510329,-0.7889159999550375,2
0.3037892839094843,1.7576398352691969,-0.6450194957878467,-1.0379622485377615,-1.1980864371077413,-1.2104814178289076,-1.193566116859836,-0.5618245254145469,0
0.8299900880643238,0.48150156524143306,-0.5329913097838265,0.031725027443304125,0.4054001378635959,0.6756876796605307,0.8401865943153345,1.0057300766721242,1
-0.41991379848507726,1.8204356665029027,-0.5168748338170699,-0.13054248164411386,0.17700625081735724,0.47232611855984846,0.4201990168673426,0.5508044079042127,1
0.5957209918484357,1.1038426085533406,-0.41828593875442366,0.14776142885112062,0.7130351388537807,0.9217218492737846,1.017959173746268,2.109478027226394,1
-0.4313773633810292,1.2465358763013652,-1.42400918375499,-1.547814110016085,-1.5668153619883645,-1.5758226286705805,-1.5273664153628947,-0.6282314639654203,0
1.058360981887181,2.030235374495669,-2.4669061656777753,-2.79615212051161,-2.898729695663264,-2.911722611352607,-2.7992172433649154,-0.7896942729112522,2
-1.6806628740705998,-1.4111705722084256,-0.4633889462750758,-0.06781042476194576,0.5394921975822135,0.9754364572175909,1.1049838816095237,-0.7898673463752875,2
0.7003110939745395,-0.5611796711608331,-0.9793251933179278,-1.1790394780309206,-1.2011082755227072,-1.1459636178566013,-1.1488824941032616,-0.6753182344247503,0
-0.5363852493437492,1.4373033664650698,1.72421365010553,0.8845160573366637,0.557084575948125,0.3380196980834402,0.19951386367601082,-0.06490420151487143,0
0.6970536449443692,0.30309237135104117,0.3608149279928441,0.5658034608929343,1.0961676215269456,1.506646466930512,1.5237266322870409,-0.7897968534717736,2
0.08588272080788915,0.9788238310041548,-0.047366845353948736,0.38021192877989163,0.8647465095445026,1.2022068296768686,1.0964115518037487,1.1468853325222903,1
0.12077438578558394,2.1264984370789404,-0.0718750956444552,0.37673907740194457,0.9637022912224463,1.2190370656791611,1.209153249084331,2.1245460855105103,1
-1.7732603686720605,-0.8709532954388152,0.5417606162200526,0.19716617331254915,-0.13248171347897436,-0.2564003567772839,-0.321468772982077,-0.2596721872787817,0
1.0332387734488961,-0.11832312333474258,-1.202692256889201,-1.5026179905296282,-1.5125677065924366,-1.4449277425189595,-1.3669308778625853,-0.790033870422997,2
0.4531580970638305,0.6168668986204587,1.0275540723957184,0.11689327387735654,-0.3306518298543219,-0.4343630448299107,-0.5756454246027057,-0.3152348124975482,0
-1.6673633061271422,-0.6335499698291711,-0.6351512672640524,-0.8652124182714244,-0.590002054459929,-0.37658302514906444,-0.19443420105503118,3.4689826526231085,1
